datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.006839512,0.006839512,0.0,0.0,0.0,407.94016,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.018321928,0.018321928,0.0,0.0,0.0,817.5887,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.038073614,0.038073614,0.0,0.0,0.0,1662.419,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.047237130,0.04723713,0.0,234.20776,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.057608163,0.057608163,0.0,395.4055,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.058349357,0.058349357,0.0,0.0,0.0,253.22565,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.059116818,0.059116818,0.0,0.0,0.0,95.24487,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.059337823,0.059337823,0.0,0.0,0.0,92.09261,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.059608810,0.05960881,0.0,0.0,0.0,439.88443,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.059615768,0.059615768,0.0,0.0,0.0,0.0,196.59985,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.059615768,0.059615768,0.0,0.0,0.0,6799.2354,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.059984770,0.05998477,0.0,0.0,0.0,0.0,0.0,455.6259,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.059986649,0.059986649,0.0,0.0,0.0,0.0,0.0,105.518555,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.060585286,0.060585286,0.0,782.0578,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.060798708,0.060798708,0.0,0.0,0.0,196.634,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.061222116,0.061222116,0.0,0.0,0.0,0.0,0.0,6876.1074,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.061715938,0.061715938,0.0,0.0,0.0,484.11667,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.061913067,0.061913067,0.0,0.0,0.0,0.0,161.19011,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.062593100,0.0625931,0.0,0.0,0.0,267.93765,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.063066991,0.063066991,0.0,0.0,0.0,83.8814,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.063470233,0.063470233,0.0,0.0,0.0,85.95941,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.063968762,0.063968762,0.0,0.0,0.0,114.45351,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.064243904,0.064243904,0.0,0.0,0.0,455.69205,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.064268799,0.064268799,0.0,0.0,0.0,81.67215,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.064468416,0.064468416,103.58334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.064505825,0.064505825,0.0,0.0,0.0,225.97395,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.065156650,0.06515665,634.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.065320773,0.065320773,0.0,0.0,0.0,361.9061,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.065374123,0.065374123,112.6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.065816633,0.065816633,0.0,0.0,0.0,0.0,105.237625,0.0,0.0,0.0,-1.5707964,0.0
