# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06496 s. Light curve stops at 0.57696 s. Time resolution is 0.00448 s. There are 130 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector Merge_n1_n3_n0 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 0.0
DP 0.004480 0.0
DP 0.008960 5.0
DP 0.013440 0.0
DP 0.017920 3.0
DP 0.022400 0.0
DP 0.026880 1.0
DP 0.031360 0.0
DP 0.035840 0.0
DP 0.040320 4.0
DP 0.044800 1.0
DP 0.049280 7.0
DP 0.053760 4.0
DP 0.058240 32.0
DP 0.062720 67.0
DP 0.067200 82.0
DP 0.071680 78.0
DP 0.076160 72.0
DP 0.080640 126.0
DP 0.085120 342.0
DP 0.089600 385.0
DP 0.094080 305.0
DP 0.098560 246.0
DP 0.103040 177.0
DP 0.107520 146.0
DP 0.112000 159.0
DP 0.116480 129.0
DP 0.120960 142.0
DP 0.125440 161.0
DP 0.129920 215.0
DP 0.134400 202.0
DP 0.138880 177.0
DP 0.143360 175.0
DP 0.147840 119.0
DP 0.152320 135.0
DP 0.156800 97.0
DP 0.161280 89.0
DP 0.165760 71.0
DP 0.170240 53.0
DP 0.174720 32.0
DP 0.179200 19.0
DP 0.183680 28.0
DP 0.188160 27.0
DP 0.192640 21.0
DP 0.197120 14.0
DP 0.201600 24.0
DP 0.206080 15.0
DP 0.210560 12.0
DP 0.215040 12.0
DP 0.219520 13.0
DP 0.224000 9.0
DP 0.228480 6.0
DP 0.232960 6.0
DP 0.237440 5.0
DP 0.241920 8.0
DP 0.246400 8.0
DP 0.250880 4.0
DP 0.255360 1.0
DP 0.259840 8.0
DP 0.264320 5.0
DP 0.268800 4.0
DP 0.273280 3.0
DP 0.277760 10.0
DP 0.282240 0.0
DP 0.286720 2.0
DP 0.291200 0.0
DP 0.295680 0.0
DP 0.300160 5.0
DP 0.304640 2.0
DP 0.309120 9.0
DP 0.313600 9.0
DP 0.318080 4.0
DP 0.322560 6.0
DP 0.327040 20.0
DP 0.331520 7.0
DP 0.336000 8.0
DP 0.340480 21.0
DP 0.344960 1.0
DP 0.349440 14.0
DP 0.353920 13.0
DP 0.358400 12.0
DP 0.362880 19.0
DP 0.367360 12.0
DP 0.371840 16.0
DP 0.376320 18.0
DP 0.380800 12.0
DP 0.385280 14.0
DP 0.389760 16.0
DP 0.394240 12.0
DP 0.398720 21.0
DP 0.403200 21.0
DP 0.407680 23.0
DP 0.412160 25.0
DP 0.416640 20.0
DP 0.421120 31.0
DP 0.425600 25.0
DP 0.430080 23.0
DP 0.434560 13.0
DP 0.439040 22.0
DP 0.443520 13.0
DP 0.448000 25.0
DP 0.452480 13.0
DP 0.456960 23.0
DP 0.461440 12.0
DP 0.465920 6.0
DP 0.470400 14.0
DP 0.474880 15.0
DP 0.479360 7.0
DP 0.483840 9.0
DP 0.488320 0.0
DP 0.492800 10.0
DP 0.497280 10.0
DP 0.501760 4.0
DP 0.506240 10.0
DP 0.510720 7.0
DP 0.515200 8.0
DP 0.519680 6.0
DP 0.524160 9.0
DP 0.528640 9.0
DP 0.533120 3.0
DP 0.537600 6.0
DP 0.542080 0.0
DP 0.546560 15.0
DP 0.551040 9.0
DP 0.555520 2.0
DP 0.560000 9.0
DP 0.564480 7.0
DP 0.568960 0.0
DP 0.573440 2.0
DP 0.577920 3.0
EN
