# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.05984 s. Light curve stops at 1.08384 s. Time resolution is 0.01088 s. There are 101 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector Merge_n4_n3_n5 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 13.0
DP 0.010880 18.0
DP 0.021760 21.0
DP 0.032640 33.0
DP 0.043520 32.0
DP 0.054400 30.0
DP 0.065280 32.0
DP 0.076160 42.0
DP 0.087040 25.0
DP 0.097920 61.0
DP 0.108800 52.0
DP 0.119680 42.0
DP 0.130560 58.0
DP 0.141440 64.0
DP 0.152320 48.0
DP 0.163200 46.0
DP 0.174080 74.0
DP 0.184960 82.0
DP 0.195840 67.0
DP 0.206720 58.0
DP 0.217600 67.0
DP 0.228480 57.0
DP 0.239360 65.0
DP 0.250240 53.0
DP 0.261120 46.0
DP 0.272000 53.0
DP 0.282880 62.0
DP 0.293760 62.0
DP 0.304640 64.0
DP 0.315520 25.0
DP 0.326400 62.0
DP 0.337280 62.0
DP 0.348160 38.0
DP 0.359040 74.0
DP 0.369920 69.0
DP 0.380800 54.0
DP 0.391680 61.0
DP 0.402560 66.0
DP 0.413440 61.0
DP 0.424320 65.0
DP 0.435200 71.0
DP 0.446080 66.0
DP 0.456960 61.0
DP 0.467840 52.0
DP 0.478720 82.0
DP 0.489600 49.0
DP 0.500480 53.0
DP 0.511360 53.0
DP 0.522240 29.0
DP 0.533120 54.0
DP 0.544000 37.0
DP 0.554880 40.0
DP 0.565760 31.0
DP 0.576640 48.0
DP 0.587520 53.0
DP 0.598400 48.0
DP 0.609280 44.0
DP 0.620160 38.0
DP 0.631040 52.0
DP 0.641920 39.0
DP 0.652800 38.0
DP 0.663680 75.0
DP 0.674560 50.0
DP 0.685440 42.0
DP 0.696320 39.0
DP 0.707200 32.0
DP 0.718080 18.0
DP 0.728960 30.0
DP 0.739840 26.0
DP 0.750720 19.0
DP 0.761600 18.0
DP 0.772480 10.0
DP 0.783360 34.0
DP 0.794240 34.0
DP 0.805120 1.0
DP 0.816000 12.0
DP 0.826880 17.0
DP 0.837760 17.0
DP 0.848640 31.0
DP 0.859520 40.0
DP 0.870400 48.0
DP 0.881280 34.0
DP 0.892160 41.0
DP 0.903040 49.0
DP 0.913920 26.0
DP 0.924800 29.0
DP 0.935680 20.0
DP 0.946560 16.0
DP 0.957440 21.0
DP 0.968320 19.0
DP 0.979200 38.0
DP 0.990080 23.0
DP 1.000960 15.0
DP 1.011840 31.0
DP 1.022720 23.0
DP 1.033600 15.0
DP 1.044480 12.0
DP 1.055360 7.0
DP 1.066240 12.0
DP 1.077120 0.0
DP 1.088000 17.0
EN
