# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06336 s. Light curve stops at 0.51136 s. Time resolution is 0.00384 s. There are 134 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector Merge_n3_n4 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 0.0
DP 0.003840 0.0
DP 0.007680 6.0
DP 0.011520 3.0
DP 0.015360 0.0
DP 0.019200 2.0
DP 0.023040 12.0
DP 0.026880 0.0
DP 0.030720 3.0
DP 0.034560 3.0
DP 0.038400 4.0
DP 0.042240 6.0
DP 0.046080 24.0
DP 0.049920 29.0
DP 0.053760 23.0
DP 0.057600 20.0
DP 0.061440 13.0
DP 0.065280 21.0
DP 0.069120 23.0
DP 0.072960 25.0
DP 0.076800 32.0
DP 0.080640 22.0
DP 0.084480 28.0
DP 0.088320 35.0
DP 0.092160 19.0
DP 0.096000 24.0
DP 0.099840 16.0
DP 0.103680 26.0
DP 0.107520 20.0
DP 0.111360 31.0
DP 0.115200 15.0
DP 0.119040 30.0
DP 0.122880 25.0
DP 0.126720 14.0
DP 0.130560 21.0
DP 0.134400 22.0
DP 0.138240 23.0
DP 0.142080 10.0
DP 0.145920 10.0
DP 0.149760 12.0
DP 0.153600 23.0
DP 0.157440 21.0
DP 0.161280 9.0
DP 0.165120 18.0
DP 0.168960 7.0
DP 0.172800 9.0
DP 0.176640 14.0
DP 0.180480 4.0
DP 0.184320 4.0
DP 0.188160 12.0
DP 0.192000 9.0
DP 0.195840 9.0
DP 0.199680 10.0
DP 0.203520 16.0
DP 0.207360 15.0
DP 0.211200 12.0
DP 0.215040 7.0
DP 0.218880 8.0
DP 0.222720 10.0
DP 0.226560 9.0
DP 0.230400 10.0
DP 0.234240 14.0
DP 0.238080 8.0
DP 0.241920 20.0
DP 0.245760 7.0
DP 0.249600 13.0
DP 0.253440 13.0
DP 0.257280 30.0
DP 0.261120 14.0
DP 0.264960 34.0
DP 0.268800 27.0
DP 0.272640 37.0
DP 0.276480 29.0
DP 0.280320 37.0
DP 0.284160 27.0
DP 0.288000 34.0
DP 0.291840 20.0
DP 0.295680 22.0
DP 0.299520 33.0
DP 0.303360 30.0
DP 0.307200 31.0
DP 0.311040 28.0
DP 0.314880 24.0
DP 0.318720 32.0
DP 0.322560 22.0
DP 0.326400 23.0
DP 0.330240 29.0
DP 0.334080 32.0
DP 0.337920 35.0
DP 0.341760 44.0
DP 0.345600 28.0
DP 0.349440 48.0
DP 0.353280 41.0
DP 0.357120 21.0
DP 0.360960 26.0
DP 0.364800 23.0
DP 0.368640 37.0
DP 0.372480 37.0
DP 0.376320 38.0
DP 0.380160 34.0
DP 0.384000 33.0
DP 0.387840 26.0
DP 0.391680 27.0
DP 0.395520 31.0
DP 0.399360 27.0
DP 0.403200 40.0
DP 0.407040 48.0
DP 0.410880 38.0
DP 0.414720 51.0
DP 0.418560 47.0
DP 0.422400 49.0
DP 0.426240 36.0
DP 0.430080 17.0
DP 0.433920 25.0
DP 0.437760 20.0
DP 0.441600 30.0
DP 0.445440 16.0
DP 0.449280 11.0
DP 0.453120 11.0
DP 0.456960 13.0
DP 0.460800 10.0
DP 0.464640 5.0
DP 0.468480 7.0
DP 0.472320 10.0
DP 0.476160 0.0
DP 0.480000 5.0
DP 0.483840 1.0
DP 0.487680 2.0
DP 0.491520 5.0
DP 0.495360 3.0
DP 0.499200 9.0
DP 0.503040 4.0
DP 0.506880 5.0
DP 0.510720 0.0
EN
