datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.008853056,0.008853056,0.0,0.0,0.0,0.0,261.42902,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.018102341,0.018102341,0.0,0.0,645.5265,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029407610,0.02940761,0.0,0.0,0.0,0.0,111.99285,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.043400111,0.043400111,0.0,0.0,0.0,0.0,312.99875,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053337331,0.053337331,82.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053443306,0.053443306,0.0,0.0,0.0,0.0,145.69261,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053585010,0.05358501,0.0,210.82686,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053754569,0.053754569,0.0,0.0,0.0,0.0,119.10177,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054136332,0.054136332,0.0,3468.297,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054136332,0.054136332,0.0,0.0,231.33202,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054174472,0.054174472,0.0,0.0,0.0,0.0,270.01108,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054330521,0.054330521,0.0,0.0,0.0,0.0,283.25195,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054670641,0.054670641,0.0,90.939926,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054750189,0.054750189,0.0,0.0,0.0,0.0,290.541,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054894015,0.054894015,0.0,0.0,0.0,0.0,675.9295,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.055014903,0.055014903,0.0,0.0,0.0,0.0,173.56746,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.055315890,0.05531589,0.0,0.0,0.0,0.0,234.17474,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.056305241,0.056305241,0.0,0.0,0.0,0.0,5467.026,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.056647848,0.056647848,0.0,124.481094,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.056739145,0.056739145,0.0,441.12067,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.056788056,0.056788056,181.02539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
