datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.006794174,0.006794174,0.0,0.0,0.0,332.73758,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008303371,0.008303371,0.0,0.0,0.0,0.0,0.0,255.23235,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.011609027,0.011609027,0.0,0.0,240.23509,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.011609027,0.011609027,0.0,0.0,0.0,0.0,86.12699,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.017002789,0.017002789,0.0,0.0,177.29828,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022419144,0.022419144,0.0,0.0,0.0,0.0,0.0,666.5649,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024383786,0.024383786,0.0,0.0,0.0,0.0,231.59113,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024456683,0.024456683,0.0,0.0,0.0,0.0,0.0,216.27551,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.027732441,0.027732441,0.0,0.0,0.0,496.4772,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.027763860,0.02776386,0.0,0.0,0.0,195.40602,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.028284665,0.028284665,0.0,0.0,0.0,380.1422,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.028452442,0.028452442,0.0,0.0,0.0,120.659,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.028862592,0.028862592,0.0,0.0,0.0,0.0,0.0,143.89163,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029580161,0.029580161,0.0,0.0,0.0,0.0,0.0,113.552284,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.030574660,0.03057466,0.0,0.0,0.0,0.0,443.86765,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031816464,0.031816464,0.0,0.0,0.0,173.7243,0.0,0.0,0.0,0.0,-1.5707964,0.0
