datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.006884759,0.006884759,0.0,0.0,166.58974,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.007618932,0.007618932,0.0,0.0,0.0,0.0,0.0,206.34746,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008212979,0.008212979,0.0,0.0,0.0,122.33914,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008659725,0.008659725,0.0,0.0,0.0,7605.605,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.011629182,0.011629182,0.0,0.0,165.4626,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.014020872,0.014020872,0.0,0.0,0.0,0.0,398.18073,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.017727832,0.017727832,0.0,5704.7393,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.020045260,0.02004526,0.0,0.0,0.0,0.0,530.1877,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.020045260,0.02004526,0.0,0.0,0.0,0.0,0.0,518.552,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.020751954,0.020751954,0.0,0.0,0.0,0.0,0.0,274.2417,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021581942,0.021581942,0.0,0.0,0.0,0.0,0.0,586.0006,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022431898,0.022431898,0.0,0.0,0.0,4489.771,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022732669,0.022732669,0.0,0.0,0.0,0.0,0.0,4885.6807,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022782558,0.022782558,0.0,263.0581,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023085890,0.02308589,0.0,0.0,0.0,4987.447,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023088978,0.023088978,0.0,0.0,0.0,0.0,415.0522,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023528852,0.023528852,0.0,0.0,0.0,0.0,0.0,1491.9302,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024443984,0.024443984,0.0,0.0,0.0,730.20844,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024533887,0.024533887,0.0,0.0,0.0,0.0,142.37906,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024619654,0.024619654,0.0,0.0,0.0,0.0,0.0,121.7517,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024776234,0.024776234,0.0,0.0,0.0,136.99963,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.025325183,0.025325183,0.0,0.0,0.0,558.8291,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032003116,0.032003117,0.0,0.0,0.0,0.0,0.0,366.0339,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032463799,0.032463799,0.0,0.0,227.79248,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032527878,0.032527878,0.0,0.0,0.0,724.955,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.035736845,0.035736845,0.0,0.0,135.57983,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.037088988,0.037088988,0.0,0.0,0.0,98.78725,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.037325161,0.037325161,0.0,0.0,0.0,0.0,0.0,123.62544,0.0,0.0,-1.5707964,0.0
