datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.011611524,0.011611524,266.06393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.012833354,0.012833354,0.0,0.0,0.0,0.0,0.0,91.04028,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.013457560,0.01345756,0.0,0.0,0.0,0.0,0.0,140.10605,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.016767631,0.016767631,0.0,0.0,0.0,0.0,165.36752,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.017419846,0.017419846,856.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029161610,0.02916161,0.0,0.0,0.0,0.0,187.68976,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031006821,0.031006821,0.0,0.0,0.0,0.0,283.0575,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031573469,0.031573469,0.0,0.0,0.0,204.59213,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032281493,0.032281493,0.0,228.13684,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032281493,0.032281493,0.0,2234.2026,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032889890,0.032889891,0.0,0.0,0.0,0.0,0.0,208.83548,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.033184732,0.033184732,0.0,0.0,0.0,0.0,0.0,1120.1488,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034138263,0.034138263,0.0,0.0,0.0,128.62189,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034615201,0.034615201,0.0,0.0,292.6023,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.039982460,0.03998246,0.0,0.0,112.384155,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
