datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.006316047,0.006316047,0.0,213.9259,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.007218269,0.007218269,144.11433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.007862699,0.007862699,0.0,0.0,0.0,0.0,0.0,1077.717,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008001373,0.008001373,254.29562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008384607,0.008384607,364.2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008793405,0.008793405,0.0,233.01015,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008917204,0.008917204,436.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008917204,0.008917204,0.0,0.0,0.0,0.0,0.0,183.37444,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008962661,0.008962661,0.0,0.0,0.0,0.0,155.72409,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009053618,0.009053618,0.0,264.86768,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009070338,0.009070338,215.81241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009071311,0.009071311,307.33447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009885332,0.009885332,0.0,489.4811,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.010375709,0.010375709,1358.4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.010645826,0.010645826,134.29272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.011097295,0.011097295,256.94217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.012606582,0.012606582,0.0,321.72342,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.012859164,0.012859164,83.32776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.013305738,0.013305738,363.23517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
