datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.000681247,0.000681247,0.0,0.0,103.83778,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.002469291,0.002469291,0.0,0.0,0.0,0.0,0.0,5552.945,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.003944399,0.003944399,0.0,0.0,0.0,0.0,2315.5,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006322364,0.006322364,0.0,0.0,0.0,0.0,119.97598,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006788586,0.006788586,0.0,121.644135,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.007130618,0.007130618,0.0,0.0,0.0,0.0,0.0,95.72772,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009460960,0.00946096,0.0,0.0,0.0,1109.5518,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009896854,0.009896854,0.0,0.0,0.0,0.0,99.17702,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.015889068,0.015889068,0.0,0.0,0.0,0.0,228.51588,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.025015568,0.025015568,0.0,0.0,0.0,0.0,148.9846,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.025817800,0.0258178,0.0,548.1388,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.025817800,0.0258178,0.0,0.0,0.0,9096.674,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.039560250,0.03956025,0.0,0.0,0.0,0.0,93.07193,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.043027383,0.043027383,0.0,0.0,0.0,92.491196,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.043052508,0.043052508,0.0,105.78242,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.043300672,0.043300672,0.0,0.0,0.0,145.73703,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.048426899,0.048426899,0.0,0.0,0.0,0.0,1302.6602,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.048834033,0.048834033,0.0,0.0,0.0,304.22958,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.049049728,0.049049728,0.0,415.40912,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.049607963,0.049607963,0.0,0.0,0.0,0.0,4532.999,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.049792212,0.049792212,0.0,0.0,0.0,122.50402,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.050104626,0.050104626,0.0,0.0,451.18073,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.050231409,0.050231409,0.0,0.0,0.0,0.0,92.81545,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.050799299,0.050799299,0.0,0.0,0.0,0.0,314.27924,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.051023494,0.051023494,445.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.051474714,0.051474714,0.0,0.0,0.0,0.0,90.6823,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.051606988,0.051606988,0.0,0.0,0.0,0.0,233.01146,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.051639316,0.051639316,0.0,0.0,0.0,0.0,310.4176,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.051940554,0.051940554,0.0,149.98303,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.052108489,0.052108489,0.0,0.0,0.0,219.83543,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.052378271,0.052378271,0.0,0.0,0.0,0.0,0.0,236.83557,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.052476130,0.05247613,0.0,0.0,0.0,0.0,169.23294,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.052545328,0.052545328,0.0,0.0,0.0,293.4066,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.052551523,0.052551523,0.0,0.0,0.0,0.0,1482.7379,0.0,0.0,0.0,-1.5707964,0.0
