datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.007145981,0.007145981,0.0,0.0,0.0,430.99185,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.007795843,0.007795843,0.0,0.0,0.0,456.81448,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008025360,0.00802536,0.0,0.0,0.0,214.68509,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021027445,0.021027445,0.0,0.0,0.0,97.466835,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021312907,0.021312907,0.0,0.0,0.0,164.35432,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021361308,0.021361308,0.0,1044.7572,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021361308,0.021361308,0.0,0.0,0.0,608.79944,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021894809,0.021894809,0.0,0.0,0.0,425.0781,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022046397,0.022046397,0.0,0.0,0.0,0.0,1215.8411,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022145577,0.022145577,0.0,0.0,0.0,93.05583,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022253071,0.022253071,0.0,0.0,0.0,0.0,80.337296,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023185744,0.023185744,0.0,184.88846,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023349158,0.023349158,0.0,0.0,0.0,88.32217,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.040952024,0.040952024,0.0,0.0,0.0,376.22662,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.044742299,0.044742299,0.0,93.272835,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.045117224,0.045117224,0.0,0.0,0.0,119.285515,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.045231449,0.045231449,0.0,0.0,0.0,434.47208,0.0,0.0,0.0,0.0,-1.5707964,0.0
