datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.007835672,0.007835672,0.0,0.0,0.0,0.0,187.32759,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008165922,0.008165922,0.0,0.0,286.25967,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009040125,0.009040125,0.0,245.19571,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009880722,0.009880722,0.0,0.0,0.0,0.0,0.0,117.40268,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.010115231,0.010115231,0.0,0.0,357.77048,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.010760157,0.010760157,0.0,0.0,979.2515,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.012269501,0.012269501,0.0,0.0,1783.4279,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.013369712,0.013369712,0.0,0.0,116.094894,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.013785933,0.013785933,0.0,0.0,0.0,0.0,911.595,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.014758050,0.01475805,0.0,0.0,0.0,0.0,463.95245,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.016891273,0.016891273,0.0,271.2685,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.019796563,0.019796563,288.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021418798,0.021418798,0.0,0.0,0.0,0.0,0.0,944.7976,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021667383,0.021667383,167.25937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024586787,0.024586787,81.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024929455,0.024929455,0.0,0.0,486.52124,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.024929455,0.024929455,0.0,0.0,1293.7948,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.025132866,0.025132866,0.0,0.0,246.69783,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.025381268,0.025381268,139.81467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.027045723,0.027045723,2463.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.028062565,0.028062565,114.07337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.028557027,0.028557027,0.0,0.0,0.0,171.0368,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.028882001,0.028882001,0.0,0.0,0.0,948.2146,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.028935153,0.028935153,693.8395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029210396,0.029210396,0.0,0.0,219.38354,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029227306,0.029227306,0.0,3192.4622,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029837578,0.029837578,0.0,212.44923,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029955893,0.029955893,0.0,140.30101,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.030237504,0.030237504,0.0,0.0,2152.05,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.030518315,0.030518315,0.0,0.0,0.0,0.0,289.2162,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.030926589,0.030926589,0.0,1012.6647,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031785752,0.031785752,0.0,363.61328,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031884940,0.03188494,0.0,693.0667,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031917240,0.03191724,0.0,0.0,0.0,0.0,0.0,190.66682,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031952384,0.031952384,965.55334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.031989867,0.031989868,654.37915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032514928,0.032514929,346.91595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032678037,0.032678037,0.0,0.0,268.01086,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.032726443,0.032726443,460.98624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.033318512,0.033318512,0.0,0.0,0.0,0.0,0.0,320.84317,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.033459160,0.03345916,0.0,0.0,843.7739,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.033701738,0.033701738,0.0,0.0,0.0,0.0,223.07368,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.033701738,0.033701738,0.0,0.0,0.0,0.0,872.4441,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034169836,0.034169836,0.0,0.0,174.24356,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034234531,0.034234531,353.26236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034302068,0.034302068,0.0,0.0,379.8092,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034353701,0.034353701,0.0,1563.2448,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034353701,0.034353701,0.0,152.38194,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034353701,0.034353701,0.0,0.0,0.0,498.05313,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.034742557,0.034742557,0.0,0.0,838.5558,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.035057398,0.035057398,0.0,0.0,0.0,1080.6353,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.035840004,0.035840004,828.8392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.035901035,0.035901035,0.0,1434.3335,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.036171519,0.036171519,0.0,0.0,0.0,0.0,0.0,233.7127,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.036317450,0.03631745,0.0,0.0,265.37167,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.036910300,0.0369103,0.0,0.0,219.11351,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.038244245,0.038244245,361.79016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.038295878,0.038295878,0.0,0.0,155.55864,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.038764331,0.038764331,0.0,0.0,1049.1115,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.038863373,0.038863373,0.0,0.0,0.0,0.0,0.0,197.7031,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.040011506,0.040011506,0.0,0.0,488.6425,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.040316497,0.040316497,0.0,0.0,309.38058,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.040422779,0.040422779,0.0,0.0,0.0,0.0,88.35414,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.040658542,0.040658542,1312.9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.040981297,0.040981297,0.0,0.0,0.0,0.0,1727.2494,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.041384778,0.041384778,0.0,0.0,177.6772,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.041827988,0.041827988,0.0,0.0,0.0,0.0,146.58417,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.042019658,0.042019658,366.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.042451798,0.042451798,0.0,0.0,0.0,0.0,151.37991,0.0,0.0,0.0,-1.5707964,0.0
