datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.018884193,0.018884193,0.0,0.0,0.0,80.25877,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.029285050,0.02928505,0.0,0.0,0.0,0.0,1316.2054,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.049953418,0.049953418,0.0,0.0,0.0,0.0,0.0,97.393616,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.051825855,0.051825855,0.0,999.5966,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.052464073,0.052464073,0.0,0.0,0.0,80.47689,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.052848710,0.05284871,0.0,0.0,0.0,0.0,0.0,242.83963,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053090330,0.05309033,0.0,0.0,0.0,0.0,0.0,95.63544,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053199266,0.053199266,0.0,0.0,0.0,0.0,0.0,181.66943,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053740377,0.053740377,0.0,0.0,0.0,235.83171,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053913066,0.053913066,0.0,0.0,0.0,0.0,0.0,134.47302,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.053969721,0.053969721,318.77533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054383253,0.054383253,0.0,0.0,0.0,97.15662,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054435041,0.054435041,0.0,0.0,0.0,0.0,0.0,91.65352,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054630794,0.054630794,0.0,0.0,0.0,0.0,0.0,267.0644,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.054990792,0.054990792,0.0,0.0,102.92395,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.055375321,0.055375321,0.0,106.667496,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.055421972,0.055421972,0.0,0.0,0.0,292.61664,0.0,0.0,0.0,0.0,-1.5707964,0.0
