datetime,timestamp[s],bgo_z1[keV],bgo_z0[keV],bgo_x1[keV],bgo_x0[keV],bgo_y1[keV],bgo_y0[keV],latX,lonX,latZ,lonZ
1970-01-01 00:00:00.005684589,0.005684589,395.80176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006290120,0.00629012,213.96451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006417743,0.006417743,0.0,0.0,0.0,227.54718,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006466359,0.006466359,489.83743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006502675,0.006502675,710.67346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006566425,0.006566425,0.0,0.0,0.0,0.0,515.2252,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006760570,0.00676057,383.7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006763137,0.006763137,0.0,1727.8888,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.006870909,0.006870909,0.0,451.17087,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.007221678,0.007221678,0.0,0.0,0.0,0.0,1686.5508,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.007735862,0.007735862,1397.7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008119914,0.008119914,254.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008292720,0.00829272,0.0,461.17252,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.008292720,0.00829272,0.0,0.0,0.0,0.0,654.43805,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009643382,0.009643382,970.51807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.009862070,0.00986207,0.0,0.0,0.0,0.0,347.2776,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.010358668,0.010358668,0.0,0.0,0.0,686.0975,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.010520384,0.010520384,0.0,0.0,0.0,0.0,940.0392,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.012107225,0.012107225,0.0,95.652916,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.012478784,0.012478784,0.0,237.79794,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.013695549,0.013695549,0.0,0.0,0.0,0.0,915.8434,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.014060368,0.014060368,0.0,0.0,1583.787,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.014701074,0.014701074,0.0,0.0,0.0,0.0,1345.6409,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.017389936,0.017389936,0.0,0.0,0.0,283.4037,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.017725139,0.017725139,547.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.019323115,0.019323115,378.05838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021504928,0.021504928,0.0,568.8228,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021572593,0.021572593,0.0,0.0,0.0,380.19833,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.021881839,0.021881839,0.0,0.0,0.0,0.0,1463.8512,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022274712,0.022274712,0.0,0.0,0.0,1015.29565,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022641676,0.022641676,0.0,216.64195,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.022646442,0.022646442,0.0,0.0,0.0,467.65756,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023002989,0.023002989,0.0,0.0,0.0,0.0,276.44244,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023031862,0.023031862,0.0,0.0,0.0,0.0,0.0,161.56714,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023104328,0.023104328,127.561554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023152898,0.023152898,0.0,262.75034,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023209246,0.023209246,0.0,2354.9238,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023216677,0.023216677,0.0,95.824425,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023407425,0.023407425,234.6942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
1970-01-01 00:00:00.023499417,0.023499417,0.0,2054.6309,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,0.0
